time,speed
0.0,0.0
1.0,0.0
3.0,14.203240981999379
4.0,20.595597908672644
6.0,28.174685995183342
7.0,38.47881125332926
10.0,48.330169069571596
12.0,50.38113543292938
13.0,52.045195017575665
15.0,50.038159488495914
16.0,48.93341982609256
18.0,49.95930705283774
19.0,50.68405400490984
20.0,50.37418517233118
22.0,51.14457617840161
23.0,52.15495158456872
25.0,51.756920130744675
27.0,50.02628360562928
29.0,51.407890472770205
31.0,49.86615896241249
32.0,49.3471403623575
34.0,48.14385207864052
35.0,46.02545432556503
35.0,35.33512296861801
35.0,26.415291333739805
37.0,25.948844568851257
37.0,16.67291926340477
38.0,19.252629023004403
38.0,19.252629023004403
40.0,29.238793506013074
40.0,20.014497869046956
42.0,29.96892824986668
42.0,19.940594863828398
43.0,29.93499619397742
43.0,19.948831710968747
44.0,30.02447847473066
44.0,20.070048093910934
46.0,30.243244946223818
46.0,20.248843616074797
47.0,30.343596407066958
47.0,20.26794964330504
49.0,30.514156372756464
49.0,20.34095952044358
51.0,30.713372215436415
51.0,20.618619424444255
52.0,30.592607314416625
52.0,20.34640058496521
54.0,30.39045747668458
54.0,20.01804478169175
55.0,30.29594056353495
55.0,20.32195267356257
57.0,31.7466307671813
57.0,21.70257387546193
59.0,32.115054967508456
59.0,21.837159185665254
61.0,31.69587303642399
61.0,20.27119494280526
63.0,29.679961753040438
63.0,19.267480660993915
65.0,28.62716480865678
65.0,18.76845095789804
67.0,28.319866627218573
67.0,18.9110998169834
69.0,28.424540427253145
69.0,19.06485627959028
70.0,27.445697697906883
70.0,17.89428202858635
72.0,27.678526806801308
72.0,18.165086196531558
73.0,28.548901422738616
73.0,20.168060004422017
76.0,25.377411330582316
76.0,15.593166552367359
77.0,29.815833082972695
77.0,19.432017856765633
79.0,27.79877216611708
79.0,22.589420839956777
81.0,30.331201572180625
81.0,16.108535041575287
84.0,21.984152450265743
84.0,13.6173981409143
87.0,18.05814040586666
87.0,10.316359673642813
90.0,13.969190470371988
90.0,8.093573061681534
93.0,13.126754100161278
93.0,8.68601183520892
95.0,17.038924126362215
95.0,13.386093329633042
97.0,22.203783769961515
97.0,17.17060273148177
99.0,25.89148894179214
99.0,17.538576650638845
100.0,26.584275314333503
100.0,17.76658487400503
102.0,27.088304422787598
102.0,18.367418212477226
103.0,27.55051703341936
103.0,18.504818369724706
105.0,27.38882632572202
105.0,18.067106776939454
107.0,27.59173949657576
107.0,18.40864067563362
109.0,28.136360487782184
109.0,19.25235253178487
110.0,27.88882747290068
110.0,18.36419475326438
112.0,26.669210437183033
112.0,16.94149062503447
113.0,26.915485475675702
113.0,18.279010534559887
114.0,28.631219439144616
114.0,20.326203755225958
115.0,30.952235707298712
115.0,20.97824085665748
117.0,31.350661596290344
117.0,20.998452691705616
118.0,31.093903861416152
118.0,20.467871909343398
120.0,30.49573920809319
120.0,20.123318468460333
122.0,29.71906133013163
122.0,19.623610160421094
123.0,29.848040824411566
123.0,19.820173525661776
125.0,30.219033582393358
125.0,20.62329072072206
127.0,29.88340666669392
127.0,19.658976002703447
129.0,29.117068790690304
129.0,18.718208733958726
131.0,28.10033098096095
131.0,18.840215034989093
133.0,29.23444802402267
133.0,19.776355236035805
135.0,29.19386176155148
135.0,19.811739514549252
136.0,29.1423961005002
136.0,18.748163111466624
137.0,28.36676277907702
137.0,18.949256253561344
139.0,30.91186849039601
139.0,21.581211904445063
141.0,30.535430728371626
141.0,20.916831060761226
143.0,29.688122532356328
143.0,17.725510295521662
144.0,26.88715474415482
144.0,17.932935920228267
146.0,28.45622929666938
146.0,19.68493782507428
148.0,30.981257180072554
148.0,21.819612731439396
150.0,33.27746085558118
150.0,22.75416747914006
151.0,33.95012188404067
151.0,22.653802529042395
