time,speed
0.0,22.68
1.0,24.588
2.0,24.264000000000003
3.0,27.36
4.0,26.712
5.0,30.348
6.0,29.843999999999998
7.0,30.204000000000004
8.0,29.7
9.0,31.536
10.0,30.240000000000002
11.0,30.06
12.0,31.572
13.0,32.148
14.0,32.04
15.0,32.04
16.0,32.25600000000001
17.0,32.904
18.0,33.516000000000005
19.0,33.372
20.0,35.316
21.0,35.352000000000004
22.0,36.864000000000004
23.0,37.764
24.0,37.62
25.0,38.484
26.0,37.512
27.0,37.440000000000005
28.0,37.62
29.0,38.124
30.0,38.124
31.0,38.34
32.0,37.800000000000004
33.0,37.800000000000004
34.0,37.872
35.0,37.943999999999996
36.0,37.368
37.0,38.556000000000004
38.0,39.708
39.0,39.996
40.0,36.072
41.0,38.16
42.0,37.152
43.0,37.007999999999996
44.0,37.368
45.0,36.18000000000001
46.0,36.576
47.0,36.792
48.0,36.792
49.0,36.72
50.0,36.216
51.0,37.836
52.0,38.448
53.0,38.268
54.0,39.492000000000004
55.0,39.312
56.0,39.6
57.0,38.988
58.0,39.528000000000006
59.0,40.068000000000005
60.0,38.844
61.0,38.844
62.0,38.916000000000004
63.0,39.528000000000006
64.0,38.844
65.0,40.896
66.0,36.431999999999995
67.0,37.764
68.0,38.628
69.0,38.736
70.0,37.800000000000004
71.0,38.772
72.0,38.34
73.0,38.376000000000005
74.0,38.664
75.0,38.736
76.0,40.068000000000005
77.0,41.976
78.0,41.976
79.0,42.948
80.0,44.568000000000005
81.0,44.568000000000005
82.0,43.092000000000006
83.0,42.876000000000005
84.0,43.668000000000006
85.0,42.048
86.0,40.931999999999995
87.0,39.384
88.0,37.583999999999996
89.0,36.036
90.0,35.532
91.0,35.64
92.0,34.128
93.0,32.436
94.0,29.592000000000002
95.0,27.072
96.0,21.204
97.0,14.796000000000001
98.0,7.704000000000001
99.0,2.2680000000000002
100.0,0.0
101.0,0.0
102.0,0.0
103.0,0.0
104.0,0.0
105.0,0.0
106.0,0.0
107.0,0.0
108.0,0.0
109.0,0.0
110.0,6.588
111.0,7.884
112.0,7.5600000000000005
113.0,7.092
114.0,8.316
115.0,9.828
116.0,9.360000000000001
117.0,10.872
118.0,9.0
119.0,8.784
120.0,7.776000000000001
121.0,11.412
122.0,17.208000000000002
123.0,22.212
124.0,20.268
125.0,25.128000000000004
126.0,28.512
127.0,28.872
128.0,29.7
129.0,28.907999999999998
130.0,26.172
131.0,27.215999999999998
132.0,28.728
133.0,24.804
134.0,28.332
135.0,29.628000000000004
136.0,30.636
137.0,32.724000000000004
138.0,33.876000000000005
139.0,35.82
140.0,34.812
141.0,35.208
142.0,35.352000000000004
143.0,35.784
144.0,36.108
145.0,36.431999999999995
146.0,35.424
147.0,35.82
148.0,34.992000000000004
149.0,35.964
150.0,36.75600000000001
151.0,36.972
152.0,36.396
153.0,37.440000000000005
154.0,37.656000000000006
155.0,38.124
156.0,37.872
157.0,38.088
158.0,39.672
159.0,39.78
160.0,40.248
161.0,40.284
162.0,41.436
163.0,42.12
164.0,42.336
165.0,41.76
166.0,41.904
167.0,40.536
168.0,41.688
169.0,41.328
170.0,41.76
171.0,39.888
172.0,40.5
173.0,40.284
174.0,38.736
175.0,37.116
176.0,37.152
177.0,37.836
178.0,36.504000000000005
179.0,38.952000000000005
180.0,40.356
181.0,39.528000000000006
182.0,38.736
183.0,38.808
184.0,41.436
185.0,41.22
186.0,43.416000000000004
187.0,44.424
188.0,46.404
189.0,44.1
190.0,44.928000000000004
191.0,44.424
192.0,43.74
193.0,40.968
194.0,36.216
195.0,32.940000000000005
196.0,31.176000000000002
197.0,31.212
198.0,14.508000000000001
199.0,14.940000000000001
200.0,12.492
201.0,6.8759999999999994
202.0,2.088
203.0,1.8
204.0,1.836
205.0,2.2680000000000002
206.0,1.548
207.0,0.0
208.0,1.116
209.0,2.3040000000000003
210.0,3.9600000000000004
211.0,2.232
212.0,1.296
213.0,1.044
214.0,0.0
215.0,1.2240000000000002
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,0.0
222.0,0.0
223.0,0.0
224.0,0.0
225.0,0.0
226.0,0.0
227.0,0.0
228.0,0.0
229.0,0.0
230.0,0.0
231.0,0.0
232.0,0.0
233.0,0.0
234.0,0.0
235.0,0.0
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,0.0
252.0,0.0
253.0,15.336
254.0,15.588000000000001
255.0,23.508000000000003
256.0,19.404
257.0,18.900000000000002
258.0,10.512
259.0,18.756
260.0,15.228000000000002
261.0,13.212
262.0,22.104
263.0,16.92
264.0,11.844000000000001
265.0,9.648000000000001
266.0,9.684
267.0,10.476
268.0,11.448
269.0,8.82
270.0,4.392
271.0,4.644
272.0,5.256
273.0,5.292
274.0,4.824000000000001
275.0,5.472
276.0,6.12
277.0,7.344
278.0,10.188
279.0,12.312
280.0,12.528
281.0,12.852
282.0,12.924
283.0,5.5440000000000005
284.0,4.824000000000001
285.0,5.4
286.0,5.328
287.0,2.8800000000000003
288.0,1.692
289.0,1.764
290.0,1.1520000000000001
291.0,3.42
292.0,2.8440000000000003
293.0,1.872
294.0,2.736
295.0,5.472
296.0,6.12
297.0,3.8880000000000003
298.0,2.664
299.0,2.8440000000000003
300.0,2.628
301.0,3.6
302.0,5.436
303.0,16.92
304.0,19.368
305.0,22.104
306.0,24.768
307.0,26.136
308.0,27.936
309.0,30.456000000000003
310.0,20.772
311.0,24.264000000000003
312.0,20.916
313.0,22.032
314.0,21.672
315.0,19.8
316.0,19.872
317.0,18.432000000000002
318.0,16.848
319.0,14.184
320.0,13.572000000000001
321.0,13.248000000000001
322.0,13.751999999999999
323.0,14.364
324.0,14.436
325.0,15.012
326.0,15.624
327.0,15.192
328.0,16.38
329.0,18.072
330.0,18.215999999999998
331.0,16.308
332.0,19.512
333.0,25.02
334.0,25.812
335.0,25.740000000000002
336.0,26.316
337.0,25.776
338.0,24.264000000000003
339.0,23.688000000000002
340.0,21.024
341.0,20.772
342.0,20.340000000000003
343.0,20.124
344.0,20.916
345.0,21.708000000000002
346.0,21.312
347.0,21.42
348.0,25.596
349.0,25.2
350.0,25.596
351.0,24.156
352.0,20.916
353.0,16.308
354.0,15.947999999999999
355.0,11.592
356.0,11.016
357.0,10.116
358.0,13.14
359.0,10.836
360.0,16.488
361.0,19.008000000000003
362.0,19.8
363.0,22.032
364.0,22.572
365.0,22.248
366.0,20.304
367.0,20.088
368.0,18.576
369.0,15.876000000000001
370.0,16.272
371.0,15.408000000000001
372.0,13.716000000000001
373.0,13.356
374.0,11.592
375.0,7.668
376.0,6.228
377.0,5.04
378.0,1.9440000000000002
379.0,3.24
380.0,2.8080000000000003
381.0,0.0
382.0,1.9440000000000002
383.0,2.196
384.0,6.6240000000000006
385.0,5.004
386.0,6.984
387.0,9.288
388.0,7.884
389.0,10.152
390.0,9.684
391.0,9.360000000000001
392.0,12.636
393.0,13.824
394.0,13.248000000000001
395.0,12.204
396.0,11.412
397.0,11.556000000000001
398.0,12.816
399.0,11.16
400.0,13.176
401.0,13.428
402.0,16.416
403.0,16.056
404.0,15.984000000000002
405.0,17.064
406.0,18.252000000000002
407.0,16.848
408.0,18.576
409.0,18.468
410.0,19.944
411.0,20.808
412.0,17.64
413.0,16.344
414.0,5.472
415.0,0.0
416.0,0.0
417.0,0.0
418.0,0.0
419.0,0.0
420.0,0.0
421.0,0.0
422.0,0.0
423.0,0.0
424.0,0.0
425.0,0.0
426.0,0.0
427.0,0.0
428.0,0.0
429.0,1.836
430.0,0.0
431.0,0.0
432.0,7.128
433.0,13.572000000000001
434.0,15.120000000000001
435.0,17.532
436.0,17.064
437.0,19.08
438.0,19.692
439.0,23.724
440.0,22.536
441.0,25.308
442.0,26.46
443.0,27.36
444.0,27.791999999999998
445.0,28.332
446.0,27.215999999999998
447.0,26.28
448.0,26.28
449.0,26.28
462.0,26.316
463.0,27.828000000000003
464.0,28.008000000000003
465.0,29.628000000000004
466.0,28.836
467.0,28.259999999999998
468.0,27.036
469.0,27.468
470.0,27.072
471.0,28.8
472.0,29.195999999999998
473.0,29.195999999999998
474.0,29.052000000000003
475.0,26.424
476.0,21.312
477.0,22.896
478.0,25.344
479.0,23.220000000000002
480.0,22.392
481.0,24.3
482.0,23.328000000000003
483.0,21.42
484.0,19.764000000000003
485.0,21.924
486.0,22.356
487.0,21.276
488.0,21.636
489.0,23.076
490.0,25.488
491.0,25.596
492.0,26.748
493.0,26.532
494.0,27.0
495.0,27.36
496.0,26.928
497.0,26.28
498.0,25.56
499.0,23.291999999999998
500.0,21.96
501.0,19.944
502.0,13.068
503.0,17.352
504.0,19.692
505.0,19.368
506.0,19.116
507.0,20.88
508.0,19.872
509.0,18.720000000000002
510.0,20.7
511.0,21.06
512.0,20.340000000000003
513.0,20.592
514.0,19.368
515.0,19.404
516.0,19.728
517.0,21.42
518.0,22.428
519.0,21.492
520.0,23.94
521.0,26.496000000000002
522.0,27.036
523.0,29.124
524.0,29.195999999999998
525.0,28.476000000000003
526.0,27.971999999999998
527.0,30.131999999999998
528.0,29.412
529.0,31.031999999999996
530.0,31.392000000000003
531.0,29.088
532.0,32.076
533.0,33.048
534.0,33.552
535.0,33.588
536.0,33.443999999999996
537.0,33.300000000000004
538.0,33.12
539.0,32.832
540.0,32.076
541.0,29.340000000000003
542.0,25.416
543.0,26.208000000000002
544.0,25.2
545.0,23.796000000000003
546.0,22.464000000000002
547.0,18.215999999999998
548.0,16.848
549.0,15.876000000000001
550.0,16.272
551.0,18.971999999999998
552.0,20.448
553.0,21.168
554.0,24.192
555.0,25.308
556.0,27.900000000000002
557.0,30.636
558.0,30.419999999999998
575.0,11.808
576.0,12.456
577.0,14.868
578.0,14.724
579.0,14.436
580.0,15.156
581.0,15.371999999999998
582.0,14.328
583.0,14.436
584.0,14.22
585.0,15.120000000000001
586.0,17.064
587.0,19.08
588.0,17.424
589.0,18.18
590.0,18.0
591.0,19.368
592.0,19.872
593.0,20.268
594.0,21.240000000000002
595.0,22.248
596.0,22.715999999999998
597.0,19.224
598.0,15.264000000000001
599.0,11.988000000000001
600.0,8.028
601.0,4.356
602.0,0.0
603.0,0.0
604.0,0.0
605.0,0.0
606.0,0.0
607.0,0.0
608.0,0.0
609.0,0.0
610.0,0.0
611.0,0.0
612.0,0.0
613.0,0.0
614.0,0.0
615.0,1.8
616.0,2.4480000000000004
617.0,0.0
618.0,1.0080000000000002
619.0,1.9080000000000001
620.0,0.0
621.0,1.692
622.0,1.8
623.0,1.4400000000000002
624.0,1.9440000000000002
625.0,3.528
626.0,4.284
627.0,5.508
628.0,9.0
629.0,11.232000000000001
630.0,11.952
631.0,13.212
632.0,14.508000000000001
633.0,14.436
634.0,14.328
635.0,14.832
636.0,14.112
637.0,13.68
638.0,14.184
639.0,13.5
640.0,12.06
641.0,12.924
642.0,16.704
643.0,19.62
644.0,22.464000000000002
645.0,25.776
646.0,26.1
647.0,25.308
648.0,26.568
649.0,24.732
650.0,23.976000000000003
651.0,24.408
652.0,26.388
653.0,28.656
654.0,30.636
655.0,33.192
656.0,38.16
657.0,42.408
658.0,41.796
659.0,42.624
660.0,43.812
661.0,46.980000000000004
662.0,48.672
663.0,44.64
664.0,40.716
665.0,38.268
666.0,34.236
667.0,33.876000000000005
