time,speed
0.0,0.0
0.0,0.0
1.0,14.488318271546717
4.0,21.281508620721034
6.0,25.895700031504163
8.0,34.464087095953474
9.0,43.05961430238588
11.0,43.015726206536286
12.0,43.315742712478745
13.0,42.992412182867824
14.0,42.73373219012838
15.0,42.44791166690687
17.0,41.97136639613767
19.0,41.720659998853385
20.0,42.25108732005228
21.0,43.17759845615261
23.0,43.26378917517288
24.0,43.731066866986154
25.0,44.347403629339524
26.0,44.06927556598548
28.0,43.6134139779323
29.0,44.18256880157652
31.0,44.628433864471106
32.0,43.59197568363206
33.0,45.677173359919394
35.0,46.564638956738364
36.0,46.97818801151244
37.0,46.53000435809547
39.0,47.40297113075148
41.0,45.677935866277664
42.0,45.699423369372354
43.0,45.15704218673764
44.0,45.823793848992175
45.0,46.372368051337816
47.0,46.556278408317226
49.0,46.21418613819608
51.0,45.882442419863665
53.0,45.50908173949401
54.0,45.14211547952155
55.0,45.04879693569154
56.0,44.64877707028437
57.0,45.14987981243841
59.0,45.08399872659938
60.0,45.77952939176173
61.0,45.88073194221668
63.0,45.84919923681325
65.0,45.139880094666196
67.0,44.49403469207933
68.0,42.91683045475553
69.0,41.76425730874409
71.0,40.54874434531902
73.0,39.23098398829639
75.0,37.895946718124534
77.0,34.46064777944993
80.0,29.416249842034183
83.0,24.74535743700005
99.0,18.2773789647594
103.0,13.63699557506969
105.0,12.662248881307411
107.0,14.514449385054537
109.0,16.302830435534524
111.0,20.037551265707872
113.0,22.78246066445071
115.0,23.691933095002035
117.0,24.650084864626916
119.0,26.252571400631144
121.0,28.733103478155698
123.0,30.031454582301517
125.0,30.66953332151105
128.0,27.767586897075127
132.0,23.3730594811722
145.0,17.33302621491556
153.0,12.829623562679604
155.0,12.784245715476251
170.0,10.2553683028539
172.0,12.169438156562439
174.0,15.384229729516534
176.0,18.106563758592237
178.0,17.24591164277548
180.0,20.706399346052343
182.0,20.517262897250184
185.0,21.086441308730436
189.0,19.21705193067712
193.0,17.197213088068615
195.0,17.21990079321543
197.0,18.186271920298076
199.0,17.430201862481773
203.0,16.795400727618357
211.0,15.6925821124294
215.0,14.452880934744417
218.0,13.64738419996753
220.0,15.149362736916709
222.0,18.585199943395722
224.0,22.15970670323895
227.0,25.227920029815117
229.0,27.736890873330434
231.0,29.369614549324996
233.0,31.296582498745096
234.0,33.971970725058654
237.0,35.17522085902029
239.0,36.06377204333235
241.0,36.82371379359216
