time,speed
0.0,0.0
0.0,0.0
2.0,11.197708931986758
4.0,14.611798411903202
14.0,15.596675418938196
20.0,26.300637602228033
23.0,34.02323736385087
25.0,31.91218743923327
26.0,36.82143111245974
28.0,42.122617662549835
29.0,40.08864796007738
30.0,41.41994196946301
38.0,43.44569174626738
39.0,46.56048310958559
41.0,49.15972502215756
43.0,47.80862848302597
44.0,49.42944955094346
46.0,53.05889860269301
47.0,50.6635290670499
48.0,49.92121365547397
50.0,53.752431864929726
52.0,54.71720537254281
54.0,55.57368322065772
56.0,55.77170523931467
58.0,55.747052987103004
60.0,56.09992839673718
61.0,56.420251762144176
63.0,56.891084240297836
65.0,57.28179998870714
66.0,57.05925039821644
68.0,57.598526217344066
70.0,56.400464794232526
72.0,56.50774567558254
73.0,57.78928446753648
75.0,59.28169957590025
76.0,59.727910455883055
77.0,61.877424170252766
79.0,61.43817753556099
80.0,60.58141890932202
82.0,59.357775051965426
83.0,58.023844185079135
84.0,54.74578535838307
86.0,52.91405864371366
88.0,49.418306490411865
89.0,46.28513147063031
91.0,41.51284903840941
93.0,37.030545100518694
95.0,32.378605453219016
114.0,24.690670799500502
118.0,18.780264745826518
126.0,13.602151076275442
145.0,9.200046095161316
148.0,7.570965122191376
151.0,10.616406743009563
153.0,14.038197884712792
155.0,19.027880743565227
157.0,25.64725213093019
160.0,28.96907792232068
162.0,32.10128934934856
164.0,33.420312391304165
166.0,35.35211205489526
168.0,37.009343316566714
170.0,39.52923908702606
172.0,41.72183482755528
174.0,43.00225596602023
175.0,44.13481952777253
177.0,44.18114949189483
178.0,43.81624019223362
179.0,44.50300025805183
180.0,44.65057952456626
181.0,42.712594889454415
182.0,41.36532119052631
184.0,40.495548756011424
185.0,39.3159761867257
187.0,39.99086454986559
188.0,42.052024011228674
190.0,45.01273879507504
192.0,48.10152716911627
193.0,48.377252337583876
194.0,46.746065400747675
196.0,41.54642905866221
197.0,38.08175883039822
200.0,33.69907167357619
202.0,31.565644164618426
204.0,33.54821760554978
205.0,37.251883697732225
206.0,39.82720791241498
207.0,47.042994503314
209.0,52.431635331805964
210.0,57.07693991430169
211.0,57.981719085154204
212.0,57.94438484747927
214.0,54.59134974925156
215.0,52.19426777113561
216.0,47.4928915726903
217.0,47.56056731903014
218.0,52.36967471696288
220.0,51.05517375296309
222.0,51.0019995672507
223.0,49.19022495789174
224.0,48.484726365565635
226.0,40.88177729644419
